Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²),Data Set 4:Time(s),Data Set 4:Position(m),Data Set 4:Velocity(m/s),Data Set 4:Acceleration(m/s²),Data Set 5:Time(s),Data Set 5:Position(m),Data Set 5:Velocity(m/s),Data Set 5:Acceleration(m/s²),Data Set 6:Time(s),Data Set 6:Position(m),Data Set 6:Velocity(m/s),Data Set 6:Acceleration(m/s²),Data Set 7:Time(s),Data Set 7:Position(m),Data Set 7:Velocity(m/s),Data Set 7:Acceleration(m/s²),Data Set 8:Time(s),Data Set 8:Position(m),Data Set 8:Velocity(m/s),Data Set 8:Acceleration(m/s²),Data Set 9:Time(s),Data Set 9:Position(m),Data Set 9:Velocity(m/s),Data Set 9:Acceleration(m/s²)
2.0499999999999998,0.62959998846054077,-0.28955549001693709,2.2766675110216497,2.0499999999999998,0.61129999160766602,3.3854448464181695,40.472223434919115,2.0499999999999998,0.61820000410079956,0.20661092466778216,2.5020072121679013,2.0499999999999998,0.70480000972747803,0.70188899834950724,-1.1108343064049191,2.0499999999999998,0.69099998474121094,0.87083313200208823,-0.73123222883837202,1.353,0.65759998559951782,-1.014225159831321,1.1240359564714841,,,,,1.353,0.5503000020980835,-0.50210430967286024,7.2760464661727617,1.353,0.74690002202987671,-0.78661654533360625,-2.8502657295123428
2.1000000000000001,0.61820000410079956,-0.15905552440219442,2.7369138635235046,2.1000000000000001,0.62550002336502075,9.9407782488398997,-33.753275816087331,2.1000000000000001,0.63129997253417969,0.33122224940194001,1.9833665387130053,2.1000000000000001,0.74029999971389771,0.60283326440387253,-2.5363896731977089,2.1000000000000001,0.73509997129440308,0.77888906002044622,-2.4051217017350353,1.3859999999999999,0.62410002946853638,-0.94326583022621724,2.9695047085401711,,,,,1.3859999999999999,0.53719997406005859,-0.29789528461417752,6.1641270260049259,1.3859999999999999,0.71929997205734253,-0.83030343858481237,-1.4251616673498126
2.1499999999999999,0.61269998550415039,-0.0067221456103854658,2.9333949456980175,2.1499999999999999,2.5738000869750977,0.3447775377167594,-107.03750552586551,2.1499999999999999,0.65270000696182251,0.42033357752693995,1.1338275707798251,2.1499999999999999,0.76789999008178711,0.43477773666381808,-3.6273450027277385,2.1499999999999999,0.77170002460479736,0.61316682232750752,-3.6771931582026949,1.419,0.59340000152587891,-0.80572414879846999,4.4007668243512823,,,,,1.419,0.53070002794265747,-0.094864856113086982,6.2621127316597329,1.419,0.69199997186660767,-0.85563957691192571,-0.59694152424933322
2.2000000000000002,0.61720001697540283,0.15066670046912298,2.7440733563752837,2.2000000000000002,0.65859997272491455,-9.2408338520261903,-34.673456148600842,2.2000000000000002,0.67580002546310425,0.45238888925976212,0.102561160370161,2.2000000000000002,0.78549998998641968,0.22222230831782019,-4.2771596967438095,2.2000000000000002,0.79820001125335693,0.39838863743676073,-4.6053099043575285,1.452,0.56999999284744263,-0.63122909277777839,5.15388395110591,,,,,1.452,0.53070002794265747,0.11498317975387823,6.3299881552304909,1.452,0.66339999437332153,-0.87996589816379167,0.48358169516266408
2.25,0.62889999151229858,0.28261105219523158,2.2056787838170586,2.25,0.68379998207092285,-2.7396665679083889,37.835835895420722,2.25,0.69999998807907104,0.43111115694046093,-0.94438206266473923,2.25,0.79100000858306885,-0.011944373448689802,-4.4529626950805632,2.25,0.81339997053146362,0.1396109329329599,-5.1878368045076977,1.4850000000000001,0.55199998617172241,-0.45572376813150001,5.5309001040759425,,,,,1.4850000000000001,0.5382000207901001,0.32718830839150675,6.2227183431672444,1.4850000000000001,0.63200002908706665,-0.84335018288005459,2.0797161919257308
2.2999999999999998,0.6468999981880188,0.37988894515567351,1.4428700009981748,2.2999999999999998,0.7103000283241272,-0.60794442892074496,31.262036753289465,2.2999999999999998,0.72140002250671387,0.35100019640392727,-1.8259878327817134,2.2999999999999998,0.7840999960899353,-0.24205548895729909,-4.1569750985981475,2.2999999999999998,0.81269997358322144,-0.13549976878696016,-5.3749043264506753,1.518,0.53960001468658447,-0.2683500448862714,5.8832553243230068,,,,,1.518,0.55239999294281006,0.53417502027569441,5.7751327950039659,1.518,0.60579997301101685,-0.74074078689922063,3.6546714067294239
2.3500000000000001,0.6689000129699707,0.42894436253441676,0.58993767073124792,2.3500000000000001,0.73339998722076416,0.37938876284493311,14.065740321889315,2.3500000000000001,0.73650002479553223,0.23488895760642139,-2.3996003248073436,2.3500000000000001,0.76550000905990601,-0.4418332046932642,-3.4772535533080826,2.3500000000000001,0.80000001192092896,-0.41355520486831637,-5.1083956051755788,1.5509999999999999,0.53380000591278076,-0.066161807940062434,6.167169542796656,,,,,1.5509999999999999,0.57380002737045288,0.72323222353000816,4.7963473469768623,1.5509999999999999,0.5820000171661377,-0.59141399282397644,4.8842064914751626
2.3999999999999999,0.69099998474121094,0.44116655985514291,-0.32339430885550208,2.3999999999999999,0.75,0.24544437726338689,0.80527797525311573,2.3999999999999999,0.74550002813339233,0.10016663206948168,-2.6984585288130192,2.3999999999999999,0.73860001564025879,-0.60416658719380656,-2.4248784706916346,2.3999999999999999,0.77100002765655518,-0.67405545049243465,-4.1415155301859352,1.5840000000000001,0.53509998321533203,0.14284503981721922,6.2925142071209779,,,,,1.5840000000000001,0.60130000114440918,0.86767630344288105,3.2754597528302862,1.5840000000000001,0.5658000111579895,-0.40530335622203056,5.6006866768704411
2.4500000000000002,0.7150999903678894,0.40194448497560287,-1.315585146715607,2.4500000000000002,0.758899986743927,0.086111028989156069,-2.5125918013078192,2.4500000000000002,0.74690002202987671,-0.043777955902947314,-2.7557412415374944,2.4500000000000002,0.70240002870559692,-0.69961127307679905,-1.0067608989315351,2.4500000000000002,0.73000001907348633,-0.86583346128463734,-2.3060829367166771,1.617,0.54309999942779541,0.35530313698932409,6.1525044615126667,,,,,1.617,0.63309997320175171,0.94351829703809542,1.5990498091382586,1.617,0.55479997396469116,-0.20530328204736181,5.7228446847371472
2.5,0.73379999399185181,0.30305567714903137,-2.1472529128745781,2.5,0.758899986743927,-0.080333318975236823,-3.0660790425759816,2.5,0.74099999666213989,-0.18472227785322429,-2.5630859681117713,2.5,0.6654999852180481,-0.71483350462383821,0.63743859897425226,2.5,0.67930001020431519,-0.93338913387722588,0.15123420291476816,1.6499999999999999,0.55860000848770142,0.56153184637076115,5.5557683985802084,,,,,1.6499999999999999,0.66509997844696045,0.96254231351794584,0.1953519021508193,1.6499999999999999,0.55239999294281006,-0.010606164884085613,5.3118205239155456
2.5499999999999998,0.74650001525878906,0.17399999830457899,-2.6639507876502155,2.5499999999999998,0.75029999017715454,-0.23349993758731413,-2.6923138050385433,2.5499999999999998,0.72790002822875977,-0.31094455056720305,-2.0854005659068036,2.5499999999999998,0.62720000743865967,-0.63838895824220432,2.3008964127964515,2.5499999999999998,0.63029998540878296,-0.85094461838404323,2.5847551447373935,1.6830000000000001,0.58099997043609619,0.7369529317926472,4.4444886124937151,,,,,1.6830000000000001,0.69720000028610229,0.95075795345434766,-1.0311444667319554,1.6830000000000001,0.55549997091293335,0.14486532620709341,4.8764931400018225
2.6000000000000001,0.7523999810218811,0.019666718112097834,-2.7880552006356498,2.6000000000000001,0.73449999094009399,-0.35994430383046438,-2.0530861101032749,2.6000000000000001,0.70889997482299805,-0.40783332453833659,-1.2754005598433198,2.6000000000000001,0.59759998321533203,-0.4685555895169573,3.5881501473026511,2.6000000000000001,0.58859997987747192,-0.6402776638666785,4.2690758535891407,1.716,0.60860002040863037,0.86329977721076157,3.0152106659714781,,,,,1.716,0.72890001535415649,0.89747491308334248,-2.2969633020881757,1.716,0.56199997663497925,0.29688601943378873,4.7955745336905586
2.6499999999999999,0.7476000189781189,-0.12011097537146666,-2.5564821230040651,2.6499999999999999,0.7127000093460083,-0.44688877132203814,-1.2033958677892347,2.6499999999999999,0.68480002880096436,-0.45016656319300302,-0.21811881918966217,2.6499999999999999,0.57859998941421509,-0.25227755308151228,4.2649699581993916,2.6499999999999999,0.56440001726150513,-0.37666658560434957,4.9460802733162259,1.7490000000000001,0.63929998874664307,0.93787868416269193,1.5099803644509582,,,,,1.7490000000000001,0.75760000944137573,0.80075754661752707,-3.5663912882523277,1.7490000000000001,0.57450002431869507,0.46094318833013959,4.6928282069698302
2.7000000000000002,0.73930001258850098,-0.23727784554163611,-2.2112045207141389,2.7000000000000002,0.68790000677108765,-0.48522220717536069,-0.21447633151655418,2.7000000000000002,0.66100001335144043,-0.42638914452658755,0.79249835308686689,2.7000000000000002,0.57200002670288086,-0.021055440107981365,4.4195046947326189,2.7000000000000002,0.55239999294281006,-0.12700004710091484,5.1090439528594764,1.782,0.67199999094009399,0.95925949237964858,0.11662820551309143,,,,,1.782,0.78310000896453857,0.65656553213845259,-4.6384164755604074,1.782,0.59240001440048218,0.62180142410676542,4.1217387842909634
2.75,0.72409999370574951,-0.34855554501215674,-1.6667903941354656,2.75,0.6624000072479248,-0.47427780098385358,0.88867241585696233,2.75,0.64069998264312744,-0.36150024996863528,1.6085507141219264,2.75,0.57690000534057617,0.20272215207417835,4.1892579492227577,2.75,0.55129998922348022,0.13083351982964428,5.1490750393749813,1.8149999999999999,0.7038000226020813,0.93585869880637718,-1.0294444379857495,,,,,1.8149999999999999,0.80169999599456787,0.48265989982720575,-5.3228688525340564,1.8149999999999999,0.61650002002716064,0.74991573789705723,2.9898401420775822
2.7999999999999998,0.70270001888275146,-0.41844444142447573,-0.82247025436824739,2.7999999999999998,0.63760000467300415,-0.39661116070217556,1.9583647817741243,2.7999999999999998,0.62339997291564941,-0.25866667429606116,2.2397246993618274,2.7999999999999998,0.59270000457763672,0.41127774450514049,3.579814180179874,2.7999999999999998,0.56410002708435059,0.40472239255905146,4.7445670874030448,1.8480000000000001,0.73379999399185181,0.89503378177732706,-2.2562179790417591,,,,,1.8480000000000001,0.81510001420974731,0.29814805245961401,-5.7352403581435007,1.8480000000000001,0.64340001344680786,0.82508386786939303,1.5981204398187199
2.8500000000000001,0.68000000715255737,-0.43583353360493948,0.15216024569523376,2.8500000000000001,0.62029999494552612,-0.26305549674563922,2.6916368140114675,2.8500000000000001,0.61379998922348022,-0.12994428475697825,2.6611428385899383,2.8500000000000001,0.61930000782012939,0.58222214380900028,2.4747526020179529,2.8500000000000001,0.59310001134872437,0.6428333785798811,3.5467267772297753,1.881,0.76450002193450928,0.79848509444933624,-3.7308432442485517,,,,,1.881,0.82169997692108154,0.10117858347266623,-5.9718940815468713,1.881,0.67199999094009399,0.85614451053568097,0.15978019219868653
2.8999999999999999,0.65719997882843018,-0.40288895368576022,1.1289210231215843,2.8999999999999999,0.61070001125335693,-0.10933319727579748,3.0150924935752941,2.8999999999999999,0.6096000075340271,0.017388893498314739,2.8273457730257938,2.8999999999999999,0.65410000085830688,0.6776109668943614,0.95663646489014065,2.8999999999999999,0.63270002603530884,0.78405555751588552,1.7949361676051308,1.9139999999999999,0.78860002756118774,0.63653194944465186,-4.8478654735376967,,,,,1.9139999999999999,0.82200002670288086,-0.10159907718298811,-5.9627587603839443,1.9139999999999999,0.70139998197555542,0.8336701477416838,-1.1960906701673488
2.9500000000000002,0.63760000467300415,-0.31822221146689517,1.9804334198987004,2.9500000000000002,0.60930001735687256,0.049500068028767892,3.0323132320686619,2.9500000000000002,0.61549997329711914,0.16600009467866683,2.6650004548791029,2.9500000000000002,0.69099998474121094,0.6798888246218362,-0.63086187030061558,2.9500000000000002,0.67580002546310425,0.82238862911860133,-0.016204552885917701,1.9470000000000001,0.80650001764297485,0.46203679307944046,-5.4658544297502587,,,,,1.9470000000000001,0.81510001420974731,-0.30488232370177509,-5.5328865116895587,1.9470000000000001,0.72820001840591431,0.76784514618241018,-2.2761986169937294
3,0.62379997968673706,-0.1943887935744395,2.5718526155860371,3,0.61580002307891846,0.20288878017001713,2.7839490292984794,3,0.62690001726150513,0.29666682084401497,2.1769746034233681,3,0.72509998083114624,0.60500022437837486,-2.0180848277645373,3,0.71859997510910034,0.76844433943430701,-1.5583015334459018,1.98,0.81929999589920044,0.27499992638726067,-5.941567864475501,,,,,1.98,0.80099999904632568,-0.4776937993688623,-4.7616472322267942,1.98,0.7523999810218811,0.68055554873212909,-3.2416608805267741
3.0499999999999998,0.61720001697540283,-0.047166546185811349,2.8213575666333433,3.0499999999999998,0.62999999523162842,0.34138878186543775,2.2127459262624156,3.0499999999999998,0.64620000123977661,0.3982222411367628,1.3551527703249846,3.0499999999999998,0.75410002470016479,0.46450022194120616,-3.0808655200181234,3.0499999999999998,0.75480002164840698,0.65455552604463352,-2.8352463870872753,2.0129999999999999,0.8255000114440918,0.064730794742853995,-6.1901277016582021,,,,,2.0129999999999999,0.78270000219345093,-0.61902378745352038,-4.039914712278903,2.0129999999999999,0.77410000562667847,0.55723925832947541,-4.2387975505698918
3.1000000000000001,0.61890000104904175,0.10383331113391446,2.6912650024449363,3.1000000000000001,0.65170001983642578,0.43822202417585548,1.3235181937982985,3.1000000000000001,0.66930001974105835,0.44033322069379982,0.34944383818426039,3.1000000000000001,0.77310001850128174,0.28238882621129335,-3.7771312542903566,3.1000000000000001,0.78619998693466187,0.48088871770434877,-3.968887086267824,2.0459999999999998,0.82340002059936523,-0.14335017413001236,-6.1037601260787158,,,,,2.0459999999999998,0.758899986743927,-0.72946151097615397,-3.7886049031229887,2.0459999999999998,0.79030001163482666,0.3957070585854518,-5.0401642162962066
3.1499999999999999,0.62860000133514404,0.23383339246114079,2.2604629397392269,3.1499999999999999,0.67619997262954712,0.47838866710662814,0.3003102945692766,3.1499999999999999,0.69239997863769531,0.4297777016957598,-0.60444349124107577,3.1499999999999999,0.78339999914169312,0.073833300007714112,-4.1305556893348667,3.1499999999999999,0.80479997396469116,0.257889065477583,-5.0001211188457599,2.0790000000000002,0.8158000111579895,-0.34469717279427708,-5.7048502854686021,,,,,2.0790000000000002,0.73509997129440308,-0.84479785326755197,-4.2239487408351168,2.0790000000000002,0.80070000886917114,0.21439364261498706,-5.4826469331056202
3.2000000000000002,0.64340001344680786,0.33538891209496385,1.651697247116658,3.2000000000000002,0.70139998197555542,0.46894447671042538,-0.75046061365692196,3.2000000000000002,0.71410000324249268,0.37233346038394499,-1.402499756695307,3.2000000000000002,0.78100001811981201,-0.1462778117921617,-4.0976843900150728,3.2000000000000002,0.81550002098083496,-0.037888652748531752,-5.5640124244454467,2.1120000000000001,0.80070000886917114,-0.53198695784867467,-4.9746209581605365,,,,,2.1120000000000001,0.70550000667572021,-1.0153617622073658,-4.5300230456006663,2.1120000000000001,0.80479997396469116,0.021969579687022209,-5.5150935194138784
3.25,0.66310000419616699,0.40772222810321451,0.83925907994494153,3.25,0.72549998760223389,0.40066676007376839,-1.7283936525568568,3.25,0.73070001602172852,0.28399993975957283,-2.0537350648715198,3.25,0.76789999008178711,-0.34911102718777182,-3.7018510110584351,3.25,0.80070000886917114,-0.33261100451151587,-5.3228411225625099,2.145,0.77929997444152832,-0.68341787616010585,-4.0282830255575872,,,,,2.145,0.66339999437332153,-1.1607744677701002,-4.5251803878218935,2.145,0.80169999599456787,-0.15850149421178159,-5.2301884832720562
3.2999999999999998,0.68650001287460327,0.42577776643964976,-0.11185179522008565,3.2999999999999998,0.74309998750686646,0.28911130295859438,-2.5081234508090575,3.2999999999999998,0.74379998445510864,0.16333328353034124,-2.5735795865824209,3.2999999999999998,0.74550002813339233,-0.53116652700636113,-2.8969143643791231,3.2999999999999998,0.78140002489089966,-0.601277748743693,-4.3006503471621684,2.1779999999999999,0.75269997119903564,-0.76018514657261449,-3.8877058857472906,,,,,,,,,2.1779999999999999,0.7937999963760376,-0.3219694400877266,-4.8947680478144084
3.3500000000000001,0.70759999752044678,0.39505561192830374,-1.0335188772943296,3.3500000000000001,0.75620001554489136,0.13738900423049918,-2.9582607580555802,3.3500000000000001,0.74819999933242798,0.016722348001268161,-2.8345061857023346,3.3500000000000001,0.71310001611709595,-0.66416667567359033,-1.5238909441747752,3.3500000000000001,0.7379000186920166,-0.79966680871115736,-2.4491993549429294,2.2109999999999999,0.73409998416900635,-0.94612765593159243,-3.3947755528519834,,,,,,,,,2.2109999999999999,0.78070002794265747,-0.48560611527375386,-4.3887969394334796
3.3999999999999999,0.72790002822875977,0.31733330753114469,-1.8240752043547428,3.3999999999999999,0.75760000944137573,-0.03138899803161619,-2.8645618995766573,3.3999999999999999,0.74580001831054688,-0.13622224330902091,-2.7205257688039608,3.3999999999999999,0.67510002851486206,-0.70294462972217098,0.24873334684489365,3.3999999999999999,0.69510000944137573,-0.85705581638548056,-0.30851816689526945,2.2440000000000002,0.68860000371932983,-1.0708752605650131,-0.59298137878476764,,,,,,,,,2.2440000000000002,0.76099997758865356,-0.62230640790277714,-3.5605050010116037
3.4500000000000002,0.74099999666213989,0.200666520330641,-2.3436115479763617,3.4500000000000002,0.75169998407363892,-0.16573331753412882,-2.4272566537062388,3.4500000000000002,0.73379999399185181,-0.27150011724895901,-2.2302161396285665,3.4500000000000002,0.63819998502731323,-0.63511126571231413,1.9329940831219641,3.4500000000000002,0.64889997243881226,-0.82227783070670224,1.6822855965590682,2.2770000000000001,0.6557999849319458,-0.98223883896965869,2.2155452537350242,,,,,,,,,2.2770000000000001,0.73860001564025879,-0.72382124586137531,-2.6033345058473385
3.5,0.74819999933242798,0.07222218645943547,-2.5981483084184185,3.5,0.73960000276565552,-0.27222194605403544,-1.9827032733110863,3.5,0.71689999103546143,-0.36727776130040546,-1.5131170550982176,3.5,0.60820001363754272,-0.48527787129084349,3.1074697772661892,3.5,0.60820001363754272,-0.67544440428416042,3.3243215194454945,2.3100000000000001,0.62410002946853638,-0.87230640027659689,3.6327036432106308,,,,,,,,,2.3100000000000001,0.71240001916885376,-0.79292921907572811,-1.6397186490511109
3.5499999999999998,0.74860000610351562,-0.065444575415717229,-2.6462038909947423,3.5499999999999998,0.72000002861022949,-0.34344401624467746,-1.6513174956227665,3.5499999999999998,0.69580000638961792,-0.42711112234327525,-0.66132773587732629,3.5499999999999998,0.58859997987747192,-0.3005556596650017,3.7455257442262471,3.5499999999999998,0.57859998941421509,-0.46194454034169508,4.3381488065660792,2.343,0.59759998321533203,-0.72651534570186793,4.3577600753776915,,,,,,,,,2.343,0.68550002574920654,-0.83156592316097866,-0.64768417687370472
3.6000000000000001,0.74199998378753662,-0.20522236824035631,-2.3889247098086774,,,,,3.6000000000000001,0.67239999771118164,-0.44005569484498736,0.32438288132349846,3.6000000000000001,0.5778999924659729,-0.10161105129453864,4.0880561978728673,3.6000000000000001,0.56129997968673706,-0.22083318895763807,4.8482100352828867,2.3759999999999999,0.57580000162124634,-0.57407405842032955,4.6371401659082494,,,,,,,,,2.3759999999999999,0.65689998865127563,-0.84124610881612849,0.54706898868810105
3.6499999999999999,0.72689998149871826,-0.31894445419311507,-1.8176240685545373,,,,,3.6499999999999999,0.6492999792098999,-0.39488895071877345,1.303150054113362,3.6499999999999999,0.57760000228881836,0.11427773369683153,4.1824694584917124,3.6499999999999999,0.55620002746582031,0.03244443072213065,5.0242580749370402,2.4089999999999998,0.56000000238418579,-0.42239077364154037,4.9601665750286328,,,,,,,,,2.4089999999999998,0.62889999151229858,-0.80707067190998538,2.0767466529666314
3.7000000000000002,0.70819997787475586,-0.38999978038999766,-1.154637079180026,,,,,3.7000000000000002,0.63099998235702515,-0.30144426557752818,2.0933039762355623,3.7000000000000002,0.58859997987747192,0.33783333169089419,3.7720076095910753,3.7000000000000002,0.56379997730255127,0.29594431320826209,4.7811730040444305,2.4420000000000002,0.54759997129440308,-0.25749156370708776,5.5414584929745407,,,,,,,,,2.4420000000000002,0.60170000791549683,-0.70715492421930304,3.6738748392106939
3.75,0.68690001964569092,-0.43123314778010119,-0.58400842878553372,,,,,3.75,0.61790001392364502,-0.1751109626558095,2.6150615678893225,3.75,0.61309999227523804,0.52055574125713866,2.7270689238736701,3.75,0.58619999885559082,0.54083334075080114,3.8616988577960494,2.4750000000000001,0.54170000553131104,-0.054881980122139212,6.0505449270496383,,,,,,,,,2.4750000000000001,0.58069998025894165,-0.55168343312812629,4.8606146333206874
3.7999999999999998,0.66339999437332153,-0.43913871049880965,-0.18690254217311397,,,,,3.7999999999999998,0.61239999532699585,-0.025111006365882024,2.7797521448429721,3.7999999999999998,0.64410001039505005,0.62483350435892737,1.3293821686579785,3.7999999999999998,0.62129998207092285,0.70888896783192934,2.8944764424253306,2.508,0.5437999963760376,0.15622894169907003,6.11898854724065,,,,,,,,,2.508,0.56480002403259277,-0.37222232682135031,5.5286300204776522
3.8500000000000001,0.64240002632141113,-0.4314440488815296,0.030194425288558802,,,,,3.8500000000000001,0.61580002307891846,0.1180000768767462,2.5885166393385979,3.8500000000000001,0.678600013256073,0.65322230259577396,-0.10611234623709091,3.8500000000000001,0.66130000352859497,0.77950020631154315,3.9467277534214067,2.5409999999999999,0.55239999294281006,0.35824920191909365,5.8095664224139201,,,,,,,,,2.5409999999999999,0.55549997091293335,-0.17255910919972958,5.6623367281206356
,,,,,,,,3.8999999999999999,0.62510001659393311,0.24138871166441159,2.1755236166494876,3.8999999999999999,0.71240001916885376,0.60727775096893277,-1.4037042672251439,3.8999999999999999,0.70200002193450928,0.77255553669399635,13.768917947639681,2.5739999999999998,0.56760001182556152,0.54856883957731073,5.1278051030173515,,,,,,,,,2.5739999999999998,0.55379998683929443,0.015236010856499921,5.3279028870769585
,,,,,,,,3.9500000000000002,0.64069998264312744,0.34216662247975665,1.5767593442657908,3.9500000000000002,0.74140000343322754,0.50483332739935982,-2.5071907006663978,3.9500000000000002,0.74169999361038208,1.664666566583846,26.955061047165572,2.6070000000000002,0.58929997682571411,0.71060577225604671,3.9954849800347225,,,,,,,,,2.6070000000000002,0.55720001459121704,0.18165007183447388,4.8699637356112966
,,,,,,,,4,0.66070002317428589,0.4075554675526098,0.78228399341489341,4,0.76480001211166382,0.3520001305474183,-3.444135575382802,4,0.77410000562667847,3.455555472109058,30.628179584020771,2.6400000000000001,0.61619997024536133,0.81675100808191858,2.6748291738035648,,,,,,,,,2.6400000000000001,0.56620001792907715,0.33257555479955225,4.4939386537047152
,,,,,,,,4.0499999999999998,0.68339997529983521,0.4253332151307006,-0.12746789941082481,4.0499999999999998,0.77890002727508545,0.14788895845413227,-4.0531492895550274,4.0499999999999998,0.79479998350143433,9.1183888912201247,-37.13796190273613,2.673,0.64410001039505005,0.88417515008136671,1.3885335525917695,,,,,,,,,2.673,0.57929998636245728,0.47558892254877666,4.1648253105364503
,,,,,,,,4.0999999999999996,0.70509999990463257,0.39555559555689374,-1.046541112440609,4.0999999999999996,0.78030002117156982,-0.074611140622032779,-4.1614214027369343,4.0999999999999996,2.5683000087738037,0.064333379268645977,-104.13413505863203,2.706,0.67549997568130493,0.91144773695204184,0.030891626343831764,,,,,,,,,2.706,0.59759998321533203,0.6127946003518937,3.6498580372185265
,,,,,,,,4.1500000000000004,0.72509998083114624,0.31511127948760892,-1.8328997088067209,4.1500000000000004,0.77100002765655518,-0.28805573781331295,-3.7738894974743857,4.1500000000000004,0.80449998378753662,-9.0486109919017732,-37.738549782905984,2.7389999999999999,0.70579999685287476,0.88518516784565293,-1.2799854881794219,,,,,,,,,2.7389999999999999,0.62029999494552612,0.72811458648656024,2.7647426780754931
,,,,,,,,4.2000000000000002,0.7379000186920166,0.20111136966281498,-2.3638583811712821,4.2000000000000002,0.75029999017715454,-0.47022233406702751,-2.925462137769788,4.2000000000000002,0.77890002727508545,-3.4149443772104031,29.951849616603951,2.7719999999999998,0.73479998111724854,0.82213795345640139,-2.4431302566942796,,,,,,,,,2.7719999999999998,0.6468999981880188,0.80168352584646019,1.6173258572294598
,,,,,,,,4.25,0.74580001831054688,0.069722334543864103,-2.6553413566247972,4.25,0.72170001268386841,-0.59555553727679944,-1.7100305101017934,4.25,0.75580000877380371,-1.6622780428992374,26.30465935777735,2.8050000000000002,0.76099997758865356,0.72205402835049437,-3.5174248518799351,,,,,,,,,2.8050000000000002,0.67409998178482056,0.83762653146929811,0.30488841920904947
,,,,,,,,4.2999999999999998,0.74550002813339233,-0.074833333492279178,-2.6739216697068868,4.2999999999999998,0.68790000677108765,-0.65016673670874814,-0.27691385260332746,4.2999999999999998,0.70819997787475586,-0.81833352645238389,13.557193676630652,2.8380000000000001,0.78339999914169312,0.58627966477814808,-4.4430700214074719,,,,,,,,,2.8380000000000001,0.70310002565383911,0.83097670014057179,-1.2525671083232301
,,,,,,,,4.3499999999999996,0.7379000186920166,-0.2099445793363777,-2.384352684020985,4.3499999999999996,0.6534000039100647,-0.62377790609995343,1.1728403009014483,4.3499999999999996,0.66649997234344482,-0.79727762275271719,4.1268544064627868,2.871,0.8003000020980835,0.4254208771066641,-5.2119108725767767,,,,,,,,,2.871,0.73100000619888306,0.75681823672670445,-2.7957791198059376
,,,,,,,,4.4000000000000004,0.72380000352859497,-0.32538894149992098,-1.7936421029361707,4.4000000000000004,0.62269997596740723,-0.5259999301698457,2.4522540561946644,4.4000000000000004,0.62650001049041748,-0.71077754100163559,3.0106170677844162,2.9039999999999999,0.81239998340606689,0.23476448323991586,-5.7179512423265999,,,,,,,,,2.9039999999999999,0.75480002164840698,0.6252525230048086,-3.7240448185654222
,,,,,,,,4.4500000000000002,0.7038000226020813,-0.40144456757439567,-0.92638874495472312,4.4500000000000002,0.59820002317428589,-0.36516656478246112,3.4080546027348295,4.4500000000000002,0.59240001440048218,-0.5431666639116085,3.8103076042952235,2.9369999999999998,0.8158000111579895,0.038636754257510321,-5.9034516016344822,,,,,,,,,2.9369999999999998,0.77170002460479736,0.49663252300686184,-4.1779357697163739
,,,,,,,,4.5,0.68129998445510864,-0.42222228315141574,0.044969901626492642,4.5,0.58480000495910645,-0.16777796877755105,3.9449688461091861,4.5,0.56929999589920044,-0.31194445159700268,4.6843214351454003,2.9700000000000002,0.81480002403259277,-0.15572370704175612,-5.9510001648738475,,,,,,,,,2.9700000000000002,0.78789997100830078,0.35479755112619021,-4.6542114040408649
,,,,,,,,4.5499999999999998,0.65960001945495605,-0.39316670762168099,0.94497025380901178,4.5499999999999998,0.58099997043609619,0.043833388222588497,4.0845070172239266,4.5499999999999998,0.56000000238418579,-0.049333175023396882,4.9667903670558298,3.0030000000000001,0.80620002746582031,-0.36380482643140327,-5.6327236497537143,,,,,,,,,3.0030000000000001,0.7961999773979187,0.1836701575353091,-4.9268588671887334
,,,,,,,,4.5999999999999996,0.64029997587203979,-0.3211666146914155,1.6909271662617942,4.5999999999999996,0.58890002965927124,0.25750001271565681,3.7763889741014403,4.5999999999999996,0.56480002403259277,0.2068890134493504,4.6912638125596073,3.036,0.79000002145767212,-0.54495001481438432,-4.7758759246541773,,,,,,,,,3.036,0.79960000514984131,0.021127990199259275,-4.9615811962559215
,,,,,,,,4.6500000000000004,0.62620002031326294,-0.21616647640863987,2.2393205099635551,4.6500000000000004,0.60759997367858887,0.44566661119460926,2.922377597402646,4.6500000000000004,0.58170002698898315,0.43699989716211823,3.9531462722354473,3.069,0.76889997720718384,-0.68324959840036159,-3.7289927831876875,,,,,,,,,3.069,0.79759997129440308,-0.14335002361323326,-4.9773838955241274
,,,,,,,,4.7000000000000002,0.61790001392364502,-0.089777774280972111,2.5790720442195001,4.7000000000000002,0.63650000095367432,0.56611133946312886,1.6890742712550884,4.7000000000000002,0.61030000448226929,0.61944425106048684,2.7824692336129786,3.1019999999999999,0.74409997463226318,-0.78821538474022024,-2.6975624443788155,,,,,,,,,3.1019999999999999,0.79000002145767212,-0.30488212301273571,-4.9982175041271253
