Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²),Data Set 4:Time(s),Data Set 4:Position(m),Data Set 4:Velocity(m/s),Data Set 4:Acceleration(m/s²),Data Set 5:Time(s),Data Set 5:Position(m),Data Set 5:Velocity(m/s),Data Set 5:Acceleration(m/s²),Data Set 6:Time(s),Data Set 6:Position(m),Data Set 6:Velocity(m/s),Data Set 6:Acceleration(m/s²),Data Set 7:Time(s),Data Set 7:Position(m),Data Set 7:Velocity(m/s),Data Set 7:Acceleration(m/s²),Data Set 8:Time(s),Data Set 8:Position(m),Data Set 8:Velocity(m/s),Data Set 8:Acceleration(m/s²),Data Set 9:Time(s),Data Set 9:Position(m),Data Set 9:Velocity(m/s),Data Set 9:Acceleration(m/s²),Data Set 10:Time(s),Data Set 10:Position(m),Data Set 10:Velocity(m/s),Data Set 10:Acceleration(m/s²)
1.8500000000000001,0.73199999332427979,0.45427799224853543,-5.4955547974433445,1.8500000000000001,0.49029999971389771,1.0925001733832898,1.4898146100250382,1.8500000000000001,0.76380002498626709,0.42816662126117305,-6.1156796820369772,1.8500000000000001,0.39309999346733093,0.70305561025937457,5.1535500512446974,1.8500000000000001,0.39649999141693115,1.0021666189034788,5.5439204897409722,1.8500000000000001,0.41789999604225159,-0.96555555860201592,4.8679933503822017,1.8500000000000001,1.1058000326156616,2.7787777450349598,42.15950344079814,1.8500000000000001,0.41929998993873596,-0.53111107812987468,7.0233964533717552,1.8500000000000001,0.82620000839233398,0.32550023661719446,-6.1777776222170147,1.8500000000000001,0.40999999642372131,0.33161120282279138,6.9047231181168334
1.8999999999999999,0.74790000915527344,0.14788909090889837,-5.9628410655775239,1.8999999999999999,0.54650002717971802,1.125888874133429,-0.037902483233702024,1.8999999999999999,0.77859997749328613,0.090833240085178027,-6.7067591128525974,1.8999999999999999,0.43479999899864197,0.90116674701372845,6.6395679373800052,1.8999999999999999,0.45579999685287476,1.2473889191945404,3.7738279611976058,1.8999999999999999,0.37380000948905945,-0.6728889379236439,6.2188267431877362,1.8999999999999999,0.40380001068115234,8.0403884251912512,2.5935176438019614,1.8999999999999999,0.40479999780654907,-0.15716655386818792,7.0656477669139024,1.8999999999999999,0.82450002431869507,0.069444610012902169,-3.7975015831582368,1.8999999999999999,0.43549999594688416,0.67511124743355699,6.4287658918787001
1.95,0.74690002202987671,-0.16466663943396673,-5.88435474553226,1.95,0.60479998588562012,1.0974444117810991,-1.6812046276934403,1.95,0.77340000867843628,-0.26261114411883885,-6.8114804172957397,1.95,0.4862000048160553,1.0233333706855774,17.279598466408103,1.95,0.5250999927520752,1.3937778936492071,1.6628082427713562,1.95,0.3481999933719635,-0.32077787650956047,7.0140437395484385,1.95,2.3092999458312988,5.5811664627657969,-75.987651649816556,1.95,0.40580001473426819,0.18099995123015508,6.8413874341381922,1.95,0.82380002737045288,-0.0010555320315890834,-2.4123169757701737,1.95,0.47760000824928284,1.0006113019254472,5.3317893434453874
2,0.73000001907348633,-0.4504446850882638,-5.4801865308373046,2,0.66070002317428589,0.96599996089935347,-3.4007112829037722,2,0.75199997425079346,-0.60894439617792795,-6.3936405895668784,2,0.54129999876022339,2.0985000497765025,31.477283428848512,2,0.60000002384185791,1.4208333028687379,-0.61339621006707445,2,0.34099999070167542,0.052277776930067299,7.2138902305820869,2,1.2585999965667725,-2.3223333391878369,-98.204503208398833,2,0.42269998788833618,0.51761097378200971,6.6275610967918661,2,0.82380002737045288,-0.056777894496917718,-3.2901865096739775,2,0.53860002756118774,1.2493333717187254,3.3440725302990519
2.0499999999999998,0.70139998197555542,-0.71833355559243062,-4.8104608500445236,2.0499999999999998,0.70579999685287476,0.73955529265933528,-4.1733644810723698,2.0499999999999998,0.71200001239776611,-0.93138873577117876,-5.2456475426385341,2.0499999999999998,0.59240001440048218,4.1699999901983471,35.211079530877754,2.0499999999999998,0.67199999094009399,1.3278887006971563,-2.7907397092124651,2.0499999999999998,0.35339999198913574,0.42411122057172967,6.8208033195984141,2.0499999999999998,1.9292999505996704,-7.5133332113424904,-55.445460736015605,2.0499999999999998,0.45649999380111694,0.86116656661033586,5.9562656246585517,2.0499999999999998,0.8255000114440918,-0.26000016265445275,-5.5289810822333756,2.0499999999999998,0.60890001058578491,1.3574443591965561,0.7373762995372477
2.1000000000000001,0.65789997577667236,-0.96138873034053296,-3.4716643577004618,2.1000000000000001,0.73619997501373291,0.4618887768851383,-2.0214491696269437,2.1000000000000001,0.65549999475479126,-1.1696665320131505,-3.2872846832981781,2.1000000000000001,0.6468999981880188,10.355055481195441,-38.151419705446813,2.1000000000000001,0.7368999719619751,1.1302779449356917,-4.6948131403805258,2.1000000000000001,0.38510000705718994,0.75600013136863653,5.8795057145165748,2.1000000000000001,0.38130000233650208,-9.9003885851965929,27.723394775832116,2.1000000000000001,0.51029998064041138,1.1591665777895177,4.3076857556531412,2.1000000000000001,0.80889999866485596,-0.6725000010596377,-6.5509560759420671,2.1000000000000001,0.67890000343322754,1.3327778213553949,-2.1775610652970681
2.1499999999999999,0.6007000207901001,-1.0992220540841413,-1.441574492204343,2.1499999999999999,0.75099998712539673,0.18422222799724988,9.7724085236772922,2.1499999999999999,0.58960002660751343,-1.2798887987931562,-0.86805763435953132,2.1499999999999999,2.5782999992370605,0.68050000402662436,-110.4465734075615,2.1499999999999999,0.78860002756118774,0.84238910012774948,-6.2057729488537534,2.1499999999999999,0.43130001425743103,1.0287777748372813,4.4963881189440533,2.1499999999999999,0.41310000419616699,-2.3164999319447399,67.808763314912241,2.1499999999999999,0.57819998264312744,1.3279999627007371,1.8281489794637003,2.1499999999999999,0.75550001859664917,-1.0404999719725707,-5.061667568889666,2.1499999999999999,0.74690002202987671,1.166444520155588,-5.339753057485737
2.2000000000000002,0.54240000247955322,-1.1087777879503038,0.68416543028971422,2.2000000000000002,0.75959998369216919,0.89050001568264336,25.582593026352495,2.2000000000000002,0.5220000147819519,-1.2530001501242318,1.4755537296518721,2.2000000000000002,0.71410000324249268,-8.999388880199847,-39.877807716896477,2.2000000000000002,0.82340002059936523,0.49322204457388974,-7.2754332312831105,2.2000000000000002,0.49099999666213989,1.2223888933658598,2.7098763504146213,2.2000000000000002,0.46410000324249268,0.13405549857351584,47.731078968003942,2.2000000000000002,0.6492999792098999,1.3491111000378924,-0.97141858236287781,2.2000000000000002,0.69550001621246338,-1.2228890591197541,-2.4182727215466824,2.2000000000000002,0.80830001831054688,0.75388888518015529,-7.2701234600426154
2.25,0.48550000786781311,-1.0106666882832862,2.3916350470648911,2.25,0.73269999027252197,2.6833333240614956,31.847901688313886,2.25,0.45960000157356262,-1.111055745018855,3.2929940356148664,2.25,0.73379999399185181,-2.9500554336441849,31.295185775300705,2.25,0.8399999737739563,0.095444420973460051,-7.8192581549102975,2.25,0.55790001153945923,1.3100000719229403,0.67410389950246119,2.25,0.51789999008178711,1.3426110313998347,42.823117603490402,2.25,0.71719998121261597,1.2388333678245564,-3.8772510065708672,2.25,0.6281999945640564,-1.2699446909957484,0.19299517627115584,2.25,0.8255000114440918,0.28633339537514596,-6.1546604298515168
2.2999999999999998,0.43860000371932983,-0.84177785449557818,3.4715431063999458,2.2999999999999998,0.70099997520446777,8.8675000601344554,-39.847900700054026,2.2999999999999998,0.40689998865127563,-0.8824445472823248,4.2477486586129327,2.2999999999999998,0.73720002174377441,-1.1551665597491785,25.790369878580517,2.2999999999999998,0.83380001783370972,-0.31872206264071989,-7.6482717177750104,2.2999999999999998,0.62620002031326294,1.2906109790007272,-1.3948161384941766,2.2999999999999998,0.5778999924659729,2.8556111454963684,60.431297316595312,2.2999999999999998,0.77999997138977051,0.96577803293863917,-6.4763562362871143,2.2999999999999998,0.56339997053146362,-1.1844444109333885,2.3995705316832177,2.2999999999999998,0.82380002737045288,0.061111185285780169,-3.4566367849891564
2.3500000000000001,0.40029999613761902,-0.64266670081350508,4.0741363241348747,2.3500000000000001,2.5789999961853027,-0.92061097423235527,-111.22077233445479,2.3500000000000001,0.37239998579025269,-0.65655546055899683,4.6206186031117866,2.3500000000000001,0.72310000658035278,-0.40438883834414985,10.478671750536654,2.3500000000000001,0.80650001764297485,-0.69838898049460474,-6.774105517952524,2.3500000000000001,0.69099998474121094,1.1670554346508444,-3.3381177227438275,2.3500000000000001,0.63760000467300415,7.2026110688845284,75.041267606947017,2.3500000000000001,0.82480001449584961,0.49527810679541667,-6.9685190732096416,2.3500000000000001,0.5065000057220459,-1.01205536060863,4.1523464300014377,2.3500000000000001,0.82380002737045288,0.007222162352667919,-2.0120385804294068
2.3999999999999999,0.37409999966621399,-0.42911110652817591,4.5297227523944965,2.3999999999999999,0.6096000075340271,-10.69038897752761,-37.560062423164446,2.3999999999999999,0.34310001134872437,-0.44727770818604329,5.4000308576189404,2.3999999999999999,0.69450002908706665,-0.65694448020723095,-0.77290234190446772,2.3999999999999999,0.76139998435974121,-1.0145555271042712,-5.3916049316341512,2.3999999999999999,0.74720001220703125,0.94055540031856888,-4.8492897807815867,2.3999999999999999,1.1002999544143677,14.129889276292579,19.587192463654031,2.3999999999999999,0.82410001754760742,0.12827793757120767,-4.7388602738027181,2.3999999999999999,0.45890000462532043,-0.75644435154067091,5.5545977236312041,2.3999999999999999,0.82410001754760742,-0.032944579919179297,-2.8440133289054597
2.4500000000000002,0.35719999670982361,-0.20144439405865133,5.1289505796667942,2.4500000000000002,0.54579997062683105,-4.3638333678245589,37.460803461295491,2.4500000000000002,0.32269999384880066,-0.14161109924316403,6.5314505663182976,2.4500000000000002,0.65410000085830688,-0.83516677220662416,-2.498765722101127,2.4500000000000002,0.70240002870559692,-1.2566666636202068,-3.5530871723169288,2.4500000000000002,0.78789997100830078,0.65011094013849891,-5.6621581959871525,2.4500000000000002,2.5673000812530518,11.732333567407393,-84.241175596360719,2.4500000000000002,0.82380002737045288,0.025055574046240894,-2.528767784436543,2.4500000000000002,0.428600013256073,-0.44161111116409296,6.5549987517757131,2.4500000000000002,0.82480001449584961,-0.18300020032458841,-5.5118205462708927
2.5,0.35100001096725464,0.082999981111950449,5.6464194055692722,2.5,0.48579999804496765,-2.1443887717194055,34.252593473151933,2.5,0.32510000467300415,0.23927784628338322,6.9450925253791667,2.5,0.6096000075340271,-0.96644442942407549,-1.7788585781315251,2.5,0.63069999217987061,-1.3813334537876998,-1.4384261803862515,2.5,0.81269997358322144,0.34394459591971555,-5.9233307654475054,2.5,2.5789999961853027,2.5706664058897215,-132.23518598594802,2.5,0.82410001754760742,-0.015388992097642683,-2.4730262932954026,2.5,0.41310000419616699,-0.085666759146584559,7.122098525733132,2.5,0.82069998979568481,-0.61327788564894037,-7.478516539673759
2.5499999999999998,0.36379998922348022,0.39749999841054273,5.4433330249639162,2.5499999999999998,0.43439999222755432,-0.90011099974314357,19.599351572033815,2.5499999999999998,0.34720000624656677,0.60933336615562428,6.1503700176138851,2.5499999999999998,0.55510002374649048,-1.0304446352852714,-0.13836448391277414,2.5499999999999998,0.56000000238418579,-1.3971111343966589,0.66123481517958005,2.5499999999999998,0.81929999589920044,0.073778066370222301,-6.4786425527231195,2.5499999999999998,2.5810999870300293,-3.3131108019087088,-131.31049485118288,2.5499999999999998,0.82480001449584961,-0.11561125516891484,-4.5535808544100034,2.5499999999999998,0.41859999299049377,0.29800001117918223,7.0225620251378862,2.5499999999999998,0.76649999618530273,-1.0977221197552149,-6.1817268898457529
2.6000000000000001,0.39340001344680786,0.66083330247137251,4.484197065050215,2.6000000000000001,0.39410001039505005,-0.67855548527505627,7.6985481712553279,2.6000000000000001,0.38960000872612,0.89750000172191136,4.3957097846784654,2.6000000000000001,0.50199997425079346,-0.98927792575624185,1.6431810035381822,2.6000000000000001,0.48759999871253967,-1.3171111709541738,2.7684879155806601,2.6000000000000001,0.82200002670288086,-0.25194442934460098,-7.7653726953783098,2.6000000000000001,2.5573000907897949,-13.19833348194757,-70.252936177047573,2.6000000000000001,0.82510000467300415,-0.46033352613449074,-6.7940116112614781,2.6000000000000001,0.44440001249313354,0.64738889535268107,6.2072835494706604,2.6000000000000001,0.69690001010894775,-1.3223332001103287,-2.8605561289522328
2.6499999999999999,0.43239998817443848,0.86055546998977606,3.109043321491761,2.6499999999999999,0.36820000410079956,-0.47494451204935678,5.0482705787376085,2.6499999999999999,0.44310000538825989,1.0517777668105224,3.056019103085557,2.6499999999999999,0.45199999213218689,-0.85183317462603192,3.1272238695327093,2.6499999999999999,0.42309999465942383,-1.1158889366520768,4.7227787382808675,2.6499999999999999,0.80309998989105225,-0.73044459025065056,-8.2410190576388498,2.6499999999999999,0.76959997415542603,-13.427056107256137,43.71348782270033,2.6499999999999999,0.78509998321533203,-0.92433336708280711,-6.5068197103194239,2.6499999999999999,0.48579999804496765,0.93972214394145481,4.8477774141011425,2.6499999999999999,0.62620002031326294,-1.3534444736109832,0.22848627449553069
2.7000000000000002,0.48240000009536743,0.98238885402679432,1.4941983108903261,2.7000000000000002,0.34749999642372131,-0.27072229319148589,5.3704011863396452,2.7000000000000002,0.49819999933242798,1.1192223264111412,4.4291362074422365,2.7000000000000002,0.41440001130104065,-0.650499877002504,4.0656475833168662,2.7000000000000002,0.37239998579025269,-0.82466658618715061,6.2289205506259906,2.7000000000000002,0.75069999694824219,-1.2163333760367498,-5.9995046920246686,2.7000000000000002,0.72509998083114624,-4.8298334413104618,86.703275456840501,2.7000000000000002,0.72310000658035278,-1.2154999706480236,-3.9811726797510212,2.7000000000000002,0.54199999570846558,1.1426666378974912,3.1315121845698779,2.7000000000000002,0.55820000171661377,-1.267222331629859,2.6740120608865343
2.75,0.53509998321533203,1.0044444600741085,-0.01808551174623069,2.75,0.33509999513626099,0.046055515607198082,6.4473152528574529,2.75,0.55580002069473267,1.1488334669007214,14.936078615762574,2.75,0.38690000772476196,-0.43277776903576393,4.6437949770026785,2.75,0.33860000967979431,-0.47438879807790202,7.2586416738268866,2.75,0.66619998216629028,-1.4087220860852161,-2.1599370664284563,2.75,0.67549997568130493,-1.4959442615509053,63.832008121190313,2.75,0.65549999475479126,-1.3253333833482552,-1.0420065787103452,2.75,0.60240000486373901,1.270999891890422,0.97728434168262412,2.75,0.49480000138282776,-1.0686667097939402,4.5930870705180764
2.7999999999999998,0.58509999513626099,0.96444461080763055,-1.2384883047622035,2.7999999999999998,0.3481999933719635,0.43349999520513743,6.3305251668264786,2.7999999999999998,0.61510002613067627,2.1261110073990284,28.48299109825378,2.7999999999999998,0.36930000782012939,-0.17944450179735816,4.9766965302420259,2.7999999999999998,0.32310000061988831,-0.080499996741612748,7.7758327494432891,2.7999999999999998,0.59890002012252808,-1.3628887302345698,0.61009193276183338,2.7999999999999998,0.61690002679824829,0.48694449994299377,45.065987597645034,2.7999999999999998,0.58619999885559082,-1.3020000855127969,1.6283644846192267,2.7999999999999998,0.67479997873306274,1.2638332611984675,-1.6660781370269071,2.7999999999999998,0.44789999723434448,-0.78516663776503659,5.9595990788053674
2.8500000000000001,0.63270002603530884,0.88122212224536423,-2.4278099890108487,2.8500000000000001,0.38269999623298645,0.7414444453186454,4.9017596851896306,2.8500000000000001,0.67100000381469727,4.0224442217085059,31.529658591305665,2.8500000000000001,0.36820000410079956,0.086722092496024181,4.8628705243269579,2.8500000000000001,0.3296000063419342,0.33161108692487062,7.6078087551358271,2.8500000000000001,0.53130000829696655,-1.2880000140931864,2.2104926131389822,2.8500000000000001,0.55549997091293335,4.3169444633854726,3.224012605202041,2.8500000000000001,0.51999998092651367,-1.147722254196802,3.8634579858662197,2.8500000000000001,0.73479998111724854,1.1038891143269001,-4.2275600779203737,2.8500000000000001,0.41510000824928284,-0.45899997154871591,6.9209561303809819
2.8999999999999999,0.67619997262954712,0.72777761353386727,-3.6566038374547563,2.8999999999999999,0.42719998955726624,0.93944450219472186,3.010339483066844,2.8999999999999999,0.72170001268386841,9.8084440165095774,-39.134906204762288,2.8999999999999999,0.38029998540878296,0.31438885463608618,4.5375936377195663,2.8999999999999999,0.3578999936580658,0.70844446619351664,6.753118041856788,2.8999999999999999,0.46790000796318054,-1.1481666896078313,3.6756167165291109,2.8999999999999999,1.4807000160217285,0.61627795298894161,-31.719537612832578,2.8999999999999999,0.46689999103546143,-0.88727767268816571,5.4257416338832227,2.8999999999999999,0.79000002145767212,0.8235001895162789,-6.1423770439477527,2.8999999999999999,0.39930000901222229,-0.076611224148008514,7.410092320707105
2.9500000000000002,0.70859998464584351,0.50411128335528899,-4.6048447673703352,2.9500000000000002,0.48100000619888306,1.0310000346766577,1.2802150606373321,2.9500000000000002,2.5627999305725098,0.39099988010194564,-108.17030437382657,2.9500000000000002,0.39959999918937683,0.53605563110775412,4.1673458652731874,2.9500000000000002,0.40270000696182251,1.0272778901788922,5.4275311621618956,2.9500000000000002,0.4124000072479248,-0.92327781849437274,5.0846911506888199,2.9500000000000002,0.45930001139640808,-0.96261113882064786,-25.055371776775065,2.9500000000000002,0.42960000038146973,-0.57644435101085234,6.3331788888683951,2.9500000000000002,0.82510000467300415,0.40227784050835508,-6.1495379257349265,2.9500000000000002,0.40689998865127563,0.31499990158610869,7.1676868807386498
3,0.72820001840591431,0.24333337942759237,-5.0547234070153957,3,0.53339999914169312,1.0441110200352155,-0.0083343022399484708,3,0.75819998979568481,-8.994888530837196,-39.153208592791671,3,0.43340000510215759,0.75166665845447245,3.922622614068755,3,0.46380001306533813,1.2638889418707973,3.8988576443107092,3,0.37270000576972961,-0.62627784079975657,6.2125312233412791,3,1.3700000047683716,-1.7906111975510905,-15.482099115112717,3,0.40860000252723694,-0.24044440852271223,6.8529009451100933,3,0.82410001754760742,0.10222229692671031,-4.1236117850115326,3,0.43309998512268066,0.66250014636251775,6.3723167795458044
3.0499999999999998,0.73269999027252197,-0.020111203193664533,-5.1108960016274159,3.0499999999999998,0.58579999208450317,1.0268332064151762,-1.1986725584224531,3.0499999999999998,0.75550001859664917,-3.2480000125037343,33.086665223042303,3.0499999999999998,0.47789999842643738,0.8975554505983987,5.4452466100086339,3.0499999999999998,0.53380000591278076,1.3870556321409013,3.1788261400328568,3.0499999999999998,0.3481999933719635,-0.28494442502657569,6.9225930045416355,3.0499999999999998,0.39129999279975891,-4.2424444523122515,20.996111024309055,3.0499999999999998,0.40479999780654907,0.11483339799775016,7.1092588482079675,3.0499999999999998,0.82410001754760742,0.014055569966634103,-2.576759825518101,3.0499999999999998,0.47510001063346863,0.96050025688277341,5.2440426599832106
3.1000000000000001,0.72450000047683716,-0.2602778871854145,-5.1871908759629255,3.1000000000000001,0.63889998197555542,0.9397221604983006,-2.6211096548739796,3.1000000000000001,0.7368999719619751,-1.5391112367312114,41.781914914831781,3.1000000000000001,0.52719998359680176,0.95377774702178042,16.050247231751332,3.1000000000000001,0.60650002956390381,1.5237221784061845,3.3405539982112717,3.1000000000000001,0.34310001134872437,0.083388934532801259,7.1578080823392005,3.1000000000000001,0.37310001254081726,2.7274444037013557,15.698425352205421,3.1000000000000001,0.4189000129699707,0.48855558037757846,6.8821287357512766,3.1000000000000001,0.82410001754760742,-0.0443333387374878,-3.1829014604474284,3.1000000000000001,0.53070002794265747,1.2061667276753312,3.6001209215617398
3.1499999999999999,0.70889997482299805,-0.5351111292839047,-5.1706156428949335,3.1499999999999999,0.68379998207092285,0.7631111807293357,-3.9875293495478394,3.1499999999999999,0.70029997825622559,0.34033354785707387,44.661113684192195,3.1499999999999999,0.57580000162124634,1.9757777452468872,30.235401623778923,3.1499999999999999,0.67890000343322754,1.6657220323880502,4.5061109886493211,3.1499999999999999,0.35620000958442688,0.45488877428902486,6.7935491693608547,3.1499999999999999,1.2671999931335449,-0.36583347453011456,-26.472931962322253,3.1499999999999999,0.45440000295639038,0.83849994672669259,5.8630855914987166,3.1499999999999999,0.8255000114440918,-0.2211110790570576,-5.3750313726472259,3.1499999999999999,0.59960001707077026,1.3533331784937108,1.1899366422935815
3.2000000000000002,0.67239999771118164,-0.82166655196083915,-4.229535585568283,3.2000000000000002,0.71759998798370361,0.52500019470850623,-5.0191052074049658,3.2000000000000002,0.65450000762939453,2.4144447677665335,39.864321457751139,3.2000000000000002,0.62309998273849487,3.9776666131284539,34.089723440968108,3.2000000000000002,0.74169999361038208,2.1764999628067003,5.7574701621944699,3.2000000000000002,0.38999998569488525,0.79099996222390068,5.7691986914034326,3.2000000000000002,0.39269998669624329,-4.0435556073983472,-0.005307269317123442,3.2000000000000002,0.5065000057220459,1.1035554607709248,4.1612961501987007,3.2000000000000002,0.81410002708435059,-0.62550001674228239,-6.6931493304393976,3.2000000000000002,0.67170000076293945,1.3546665012836454,-1.8712956320356284
3.25,0.6216999888420105,-1.0028331644005262,-2.3496910745714934,3.25,0.7379000186920166,0.24383336305618328,-5.6349091875700381,3.25,0.60030001401901245,9.0754447877407411,-38.682071055159206,3.25,0.66619998216629028,10.044500132401819,-37.947560589254685,3.25,1.0058000087738037,1.794444421927136,10.493334299988225,3.25,0.43860000371932983,1.0504445268048197,4.266544330267263,3.25,0.41749998927116394,-0.83611107534832174,38.999292254448001,3.25,0.56889998912811279,1.2663888269000603,2.0837350208082341,3.25,0.76270002126693726,-1.0272780060768145,-5.3236106939521912,3.25,0.74169999361038208,1.1832222011354254,-5.0873129548114093
3.2999999999999998,0.56690001487731934,-1.0631109111838868,-0.23157582790762096,3.2999999999999998,0.74239999055862427,-0.051944586965772838,-5.8682412277033285,3.2999999999999998,2.5780000686645508,-1.1572223405043283,-113.91126985351248,3.2999999999999998,2.5618000030517578,0.51955574088626433,-109.19203788593968,3.2999999999999998,0.82929998636245728,2.2777222924762346,22.088766024436413,3.2999999999999998,0.49819999933242798,1.2274445593357084,2.4814199426291768,3.2999999999999998,0.45649999380111694,1.2781112392743423,54.736700470064854,3.2999999999999998,0.6371999979019165,1.3234444459279378,-0.35157381200497578,3.2999999999999998,0.70029997825622559,-1.2183333436648049,-2.5195964140656408,3.2999999999999998,0.8003000020980835,0.79972230725818205,-7.0812947036307614
3.3500000000000001,0.51130002737045288,-1.0152778691715658,1.6778682301073928,3.3500000000000001,0.73339998722076416,-0.3590555654631718,-5.6645362833399799,3.3500000000000001,0.47819998860359192,-11.253889236185275,-35.054383813231091,3.3500000000000001,0.72030001878738403,-9.0567778216467882,-39.731729628495245,3.3500000000000001,0.8410000205039978,8.3300000760290285,-35.876636243896705,3.3500000000000001,0.56510001420974731,1.3074445724487298,1.0286099380916973,3.3500000000000001,0.50999999046325684,4.3285003635618393,59.244539413922958,3.3500000000000001,0.70579999685287476,1.2494999501440252,-3.1287959512369188,3.3500000000000001,0.6348000168800354,-1.2561108668645216,0.10916694630811796,3.3500000000000001,0.82580000162124634,0.34250017669465788,-6.3425305540914865
3.3999999999999999,0.46169999241828918,-0.87622236874368398,3.1017591279965813,3.3999999999999999,0.70579999685287476,-0.64411110348171619,-4.8772833229582995,3.3999999999999999,0.42750000953674316,-4.2391668094529003,43.620803556692344,3.3999999999999999,0.72549998760223389,-3.1311667627758424,30.830957768139925,3.3999999999999999,2.5618000030517578,-0.49211117956373407,-101.16515418997501,3.3999999999999999,0.63340002298355103,1.2774999605284789,1.7255539327492029,3.3999999999999999,0.56550002098083496,10.94816732737752,-5.7621634668774639,3.3999999999999999,0.76789999008178711,1.0272777411672795,-5.9108627063256662,3.3999999999999999,0.57130002975463867,-1.1863332821263199,2.3008001439365282,3.3999999999999999,0.82450002431869507,0.076000160641140416,-3.7907733777422936
3.4500000000000002,0.42100000381469727,-0.67627782622973109,3.8741368294497982,3.4500000000000002,0.66619998216629028,-0.86638877789179469,-3.6332412634366915,3.4500000000000002,0.39719998836517334,-1.775111241473091,38.772902646918318,3.4500000000000002,0.71689999103546143,-1.3318887352943412,25.913736141390245,3.4500000000000002,0.80169999599456787,-9.3886665834320837,-36.796881975951017,3.4500000000000002,0.69690001010894775,1.1489442653126185,11.211913962055151,3.4500000000000002,2.216900110244751,6.7035556170675434,-111.85550153439431,3.4500000000000002,0.82029998302459717,0.58650013473298801,-7.0212018526630553,3.4500000000000002,0.51200002431869507,-1.0143890811337364,4.1115725665916516,3.4500000000000002,0.82380002737045288,0.009499953852759457,-2.1253731699637419
3.5,0.39379999041557312,-0.46316663424174059,4.1326551157751252,3.5,0.61580002307891846,-1.0110000438160383,-2.1995077346578085,3.5,0.36129999160766602,-0.39427778787083173,22.873334752188796,3.5,0.69550001621246338,-0.55377758211559813,11.018765267030693,3.5,0.75550001859664917,-3.9236110117700354,28.891573864736767,3.5,0.75169998407363892,1.8965000245306249,24.35166854181411,3.5,1.8048000335693359,-7.052889532513114,-96.185620543029742,3.5,0.82510000467300415,0.17688916789160836,-5.2462963778295704,3.5,0.46619999408721924,-0.75566684206326917,5.4451243009096393,3.5,0.82410001754760742,-0.027222434679667146,-2.7298783446535673
3.5499999999999998,0.37650001049041748,-0.27049995130962795,4.4818826939588741,3.5499999999999998,0.56309998035430908,-1.0921113358603582,-0.56240694758331522,3.5499999999999998,0.34889999032020569,-0.0049444205231137127,9.7341058890760674,3.5499999999999998,0.65960001945495605,-0.76377769311269106,-0.040618569394681003,3.5499999999999998,0.69510000944137573,-2.2308332721392303,25.556634706847451,3.5499999999999998,0.79140001535415649,3.575777974393636,27.99972231373367,3.5499999999999998,0.71719998121261597,-7.5905002819167224,5.7471933280245437,3.5499999999999998,0.82380002737045288,0.033500128322177448,-2.8800020799224755,3.5499999999999998,0.43479999899864197,-0.44933332337273485,6.2921618329890023,3.5499999999999998,0.82510000467300415,-0.16233364741007494,-5.2888880173365234
3.6000000000000001,0.36509999632835388,-0.04149998227755225,5.2154623983818782,3.6000000000000001,0.50379997491836548,-1.090611086951361,1.4788909642784727,3.6000000000000001,0.36649999022483826,0.28316678272353257,5.2480555518909711,3.6000000000000001,0.61650002002716064,-0.91122221615579324,-1.6519765978977963,3.6000000000000001,0.62410002946853638,-1.3906667298740805,13.223579176414146,3.6000000000000001,0.82270002365112305,9.0328889091809508,-39.019353522194727,3.6000000000000001,0.7476000189781189,-2.2952778471840745,43.400278908235045,3.6000000000000001,0.82410001754760742,-0.013222263918982624,-2.4042304467271873,3.6000000000000001,0.42030000686645508,-0.1138333148426479,6.7640436652265912,3.6000000000000001,0.82309997081756592,-0.58244456847508708,-7.2463547465977767
3.6499999999999999,0.36790001392364502,0.26733330554432322,5.7519747243251302,3.6499999999999999,0.44749999046325684,-0.94716651572121446,3.4679020812481949,3.6499999999999999,0.38620001077651978,0.41961115267541649,3.8304309418172022,3.6499999999999999,0.56620001792907715,-0.99583336048655979,-0.6993222015875401,3.6499999999999999,0.55099999904632568,-1.3900001181496506,4.2070372880976779,3.6499999999999999,2.5604000091552734,0.032777720027499679,-105.85423010734847,3.6499999999999999,0.76579999923706055,-0.42877799934811112,26.398056101651829,3.6499999999999999,0.82410001754760742,-0.095333456993103027,-4.1640441542790256,3.6499999999999999,0.42239999771118164,0.24211115307278086,6.7996600527822215,3.6499999999999999,0.76929998397827148,-1.0494442449675658,-6.0469730676692208
